Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2014-02-24,KOTAKNIFTY,EQ,615.52,615.9,621.0,615.9,621.0,621.0,616.5,585,36065420000.0,19.0,541,0.9248000000000001
2014-02-25,KOTAKNIFTY,EQ,621.0,620.0,622.65,620.0,622.5,622.5,621.12,1564,97143850000.0,29.0,1472,0.9412
2014-02-26,KOTAKNIFTY,EQ,622.5,500.6,625.5,500.6,625.5,625.5,622.97,704,43857405000.0,14.0,650,0.9233
2014-02-28,KOTAKNIFTY,EQ,625.5,626.5,630.25,626.5,630.25,630.02,627.37,214,13425725000.0,34.0,129,0.6028
2014-03-03,KOTAKNIFTY,EQ,630.02,630.0,630.0,624.25,624.25,624.25,628.07,591,37118700000.0,29.0,123,0.20809999999999998
2014-03-04,KOTAKNIFTY,EQ,624.25,625.25,631.25,625.25,631.25,631.25,627.26,1814,113785275000.0,34.0,1712,0.9438
2014-03-05,KOTAKNIFTY,EQ,631.25,633.5,634.75,630.5,634.5,634.61,632.96,1359,86019775000.0,39.0,365,0.2686
2014-03-06,KOTAKNIFTY,EQ,634.61,636.5,642.0,636.5,641.75,641.75,638.7,1315,83989180000.0,41.0,508,0.38630000000000003
2014-03-07,KOTAKNIFTY,EQ,641.75,647.0,655.5,646.0,655.5,655.5,652.25,3863,251965495000.00003,73.0,1007,0.2607
2014-03-10,KOTAKNIFTY,EQ,655.5,655.0,658.75,653.5,657.75,658.68,656.39,7300,479161955000.0,82.0,4168,0.5710000000000001
2014-03-11,KOTAKNIFTY,EQ,658.68,657.75,658.0,654.11,654.25,654.25,655.79,1479,96991601000.0,47.0,224,0.1515
2014-03-12,KOTAKNIFTY,EQ,654.25,654.75,656.5,653.25,655.75,655.75,655.41,3069,201143875000.0,37.0,1528,0.4979
2014-03-13,KOTAKNIFTY,EQ,655.75,657.5,662.6,657.26,662.6,658.57,658.66,2055,135355050000.0,29.0,1590,0.7737
2014-03-14,KOTAKNIFTY,EQ,658.57,650.0,655.05,648.75,655.05,655.02,649.91,210,13648125000.0,22.0,198,0.9429000000000001
2014-03-18,KOTAKNIFTY,EQ,655.02,660.0,660.25,656.25,656.25,656.25,658.81,463,30502825000.0,46.0,253,0.5464
2014-03-19,KOTAKNIFTY,EQ,656.25,656.75,657.5,656.25,657.5,657.5,656.91,937,61552050000.0,23.0,517,0.5518
2014-03-20,KOTAKNIFTY,EQ,657.5,654.5,654.75,653.51,653.75,653.75,654.34,265,17339926000.0,24.0,152,0.5736
2014-03-21,KOTAKNIFTY,EQ,653.75,656.0,656.0,652.75,652.75,652.91,653.56,136,8888472000.0,17.0,116,0.8529000000000001
2014-03-24,KOTAKNIFTY,EQ,652.91,660.0,665.0,657.5,661.0,661.0,659.06,1239,81656925000.0,37.0,1199,0.9677
2014-03-25,KOTAKNIFTY,EQ,661.0,662.0,662.25,659.75,661.75,661.75,661.44,1667,110262825000.0,28.0,871,0.5225
2014-03-26,KOTAKNIFTY,EQ,661.75,665.0,666.25,662.75,663.5,663.5,664.02,1650,109562670000.0,27.0,1472,0.8921
2014-03-27,KOTAKNIFTY,EQ,663.5,664.25,668.0,664.25,667.5,667.5,666.89,249,16605575000.0,23.0,105,0.4217
2014-03-28,KOTAKNIFTY,EQ,667.5,669.25,673.0,669.25,673.0,672.71,671.06,1389,93209675000.0,33.0,388,0.2793
2014-03-31,KOTAKNIFTY,EQ,672.71,676.0,676.25,671.02,675.0,675.0,673.5,824,55496613000.0,41.0,415,0.5036
2014-04-01,KOTAKNIFTY,EQ,675.0,675.0,675.5,672.5,675.25,675.39,674.26,1245,83945300000.0,28.0,599,0.4811
2014-04-02,KOTAKNIFTY,EQ,675.39,678.0,678.25,675.01,678.25,677.74,677.08,1844,124852910000.00002,32.0,1132,0.6139
2014-04-03,KOTAKNIFTY,EQ,677.74,680.0,680.0,674.0,675.25,675.25,675.31,123,8306325000.0,17.0,65,0.5285
2014-04-04,KOTAKNIFTY,EQ,675.25,675.0,675.0,673.25,673.25,673.25,674.15,750,50561350000.0,18.0,704,0.9387000000000001
2014-04-07,KOTAKNIFTY,EQ,673.25,675.0,675.0,671.0,673.75,671.74,672.18,653,43893050000.0,32.0,615,0.9418000000000001
2014-04-09,KOTAKNIFTY,EQ,671.74,673.75,682.0,673.75,680.25,680.53,677.6,1676,113566500000.0,46.0,423,0.2524
2014-04-10,KOTAKNIFTY,EQ,680.53,685.0,685.0,683.0,684.05,684.18,684.29,1558,106613125000.0,47.0,1430,0.9178000000000001
2014-04-11,KOTAKNIFTY,EQ,684.18,680.0,681.0,679.75,680.25,680.25,680.16,362,24621925000.0,20.0,311,0.8591
2014-04-15,KOTAKNIFTY,EQ,680.25,680.25,680.25,674.75,677.5,677.16,676.55,2121,143496444000.0,69.0,954,0.4498
2014-04-16,KOTAKNIFTY,EQ,677.16,677.0,677.0,673.0,673.0,673.04,673.98,313,21095550000.0,25.0,86,0.2748
2014-04-17,KOTAKNIFTY,EQ,673.04,673.25,686.17,673.0,679.5,679.5,679.28,3026,205550768000.0,61.0,1849,0.611
2014-04-21,KOTAKNIFTY,EQ,679.5,680.0,685.0,680.0,684.5,684.5,683.36,850,58085450000.0,36.0,802,0.9435
2014-04-22,KOTAKNIFTY,EQ,684.5,685.5,686.5,684.75,685.0,685.59,685.67,801,54922325000.0,26.0,281,0.3508
2014-04-23,KOTAKNIFTY,EQ,685.59,687.0,688.0,686.0,687.75,686.87,687.26,1027,70581325000.0,20.0,940,0.9153
2014-04-25,KOTAKNIFTY,EQ,686.87,685.25,687.0,681.0,681.5,681.5,685.83,879,60284650000.0,31.0,310,0.3527
2014-04-28,KOTAKNIFTY,EQ,681.5,681.25,681.5,679.25,681.25,681.25,680.45,1344,91452270000.0,47.0,995,0.7403000000000001
2014-04-29,KOTAKNIFTY,EQ,681.25,681.0,681.0,674.01,674.01,674.01,676.12,3210,217033308000.0,91.0,2443,0.7611
2014-04-30,KOTAKNIFTY,EQ,674.01,679.0,681.5,670.5,676.5,675.61,675.98,6242,421948737000.0,129.0,5966,0.9558
2014-05-02,KOTAKNIFTY,EQ,675.61,676.5,688.24,674.75,676.63,676.63,678.9,61320,4162996058000.0,910.0,59883,0.9766
2014-05-05,KOTAKNIFTY,EQ,676.63,676.0,679.5,672.75,677.5,677.49,676.48,36668,2480529240000.0,198.0,35403,0.9655
2014-05-06,KOTAKNIFTY,EQ,677.49,677.0,682.0,674.5,678.0,676.5,676.31,18238,1233461991000.0,128.0,17304,0.9488
2014-05-07,KOTAKNIFTY,EQ,676.5,541.25,680.0,541.25,668.25,670.4,674.17,16257,1096003150000.0,163.0,15653,0.9628
2014-05-08,KOTAKNIFTY,EQ,670.4,541.25,673.25,541.25,672.0,672.04,671.33,14981,1005712519999.9999,125.0,13631,0.9098999999999999
2014-05-09,KOTAKNIFTY,EQ,672.04,625.0,696.9,625.0,686.5,690.06,682.32,30987,2114293518000.0,328.0,25813,0.833
2014-05-12,KOTAKNIFTY,EQ,690.06,770.0,770.0,692.0,697.01,699.57,696.04,31040,2160505744000.0002,250.0,24180,0.779
2014-05-13,KOTAKNIFTY,EQ,699.57,655.1,716.5,655.1,712.0,711.29,709.66,24418,1732853492000.0002,313.0,12212,0.5001
2014-05-14,KOTAKNIFTY,EQ,711.29,711.0,712.5,700.0,711.0,712.12,710.58,16689,1185879608000.0,250.0,14695,0.8805
2014-05-15,KOTAKNIFTY,EQ,712.12,670.0,714.5,670.0,713.0,711.86,710.96,4902,348510470000.0,109.0,2102,0.4288
2014-05-16,KOTAKNIFTY,EQ,711.86,725.0,850.0,717.05,719.5,720.1,733.19,34565,2534286278000.0,275.0,22283,0.6447
2014-05-19,KOTAKNIFTY,EQ,720.1,715.5,728.0,715.2,724.0,725.01,720.56,75333,5428212415000.0,456.0,66681,0.8851000000000001
2014-05-20,KOTAKNIFTY,EQ,725.01,727.0,727.5,721.0,721.0,722.16,724.19,24129,1747405363000.0,240.0,20979,0.8695
2014-05-21,KOTAKNIFTY,EQ,722.16,716.5,726.0,716.5,724.0,723.53,723.85,31330,2267824955000.0,102.0,29630,0.9457
2014-05-22,KOTAKNIFTY,EQ,723.53,723.1,727.5,722.25,724.0,724.48,724.5,173072,12538993955000.0,145.0,172587,0.9972
2014-05-23,KOTAKNIFTY,EQ,724.48,725.0,740.0,725.0,737.0,737.05,729.58,19315,1409186317000.0,242.0,15163,0.785
2014-05-26,KOTAKNIFTY,EQ,737.05,743.0,747.0,727.8,738.0,735.19,739.43,8317,614983625000.0,120.0,4914,0.5908
2014-05-27,KOTAKNIFTY,EQ,735.19,730.5,734.0,729.0,734.0,733.89,730.64,5253,383806069000.0,98.0,3197,0.6086
2014-05-28,KOTAKNIFTY,EQ,733.89,733.0,734.0,731.5,734.0,733.58,732.66,2900,212470039000.0,63.0,1073,0.37
2014-05-29,KOTAKNIFTY,EQ,733.58,635.55,732.0,635.55,724.0,725.48,728.86,4024,293294621000.0,66.0,1366,0.3395
2014-05-30,KOTAKNIFTY,EQ,725.48,726.0,729.23,723.5,723.5,723.6,725.32,1240,89939838000.0,28.0,921,0.7427
2014-06-02,KOTAKNIFTY,EQ,723.6,723.5,737.5,723.5,736.5,736.99,734.72,7133,524077225000.0,59.0,4648,0.6516
2014-06-03,KOTAKNIFTY,EQ,736.99,635.55,743.99,635.55,740.0,740.69,741.02,4731,350578263000.0,71.0,1452,0.3069
2014-06-04,KOTAKNIFTY,EQ,740.69,734.62,743.99,734.62,740.0,739.83,740.96,2326,172348436000.0,57.0,595,0.25579999999999997
2014-06-05,KOTAKNIFTY,EQ,739.83,755.0,755.0,737.5,748.0,748.0,742.99,4718,350541010000.0,92.0,1094,0.23190000000000002
2014-06-06,KOTAKNIFTY,EQ,748.0,751.5,760.0,751.25,760.0,758.58,756.02,7926,599224660000.0,82.0,4342,0.5478000000000001
2014-06-09,KOTAKNIFTY,EQ,758.58,785.0,785.0,762.0,767.0,767.79,766.52,7395,566840638000.0,107.0,972,0.13140000000000002
2014-06-10,KOTAKNIFTY,EQ,767.79,765.0,769.0,759.5,765.0,766.97,763.24,10450,797584959000.0,106.0,5235,0.501
2014-06-11,KOTAKNIFTY,EQ,766.97,768.5,772.0,762.5,762.5,764.46,765.97,8827,676117325000.0,81.0,2069,0.23440000000000003
2014-06-12,KOTAKNIFTY,EQ,764.46,735.55,771.0,735.55,768.0,767.09,770.48,35451,2731437426000.0,88.0,30235,0.8529000000000001
2014-06-13,KOTAKNIFTY,EQ,767.09,770.0,773.7,758.25,758.25,759.24,763.76,5114,390585724000.0,90.0,861,0.1684
2014-06-16,KOTAKNIFTY,EQ,759.24,760.0,760.5,755.0,758.5,758.66,757.02,4068,307957281000.0,87.0,1715,0.4216
2014-06-17,KOTAKNIFTY,EQ,758.66,759.0,768.0,756.1,767.5,767.01,759.03,2692,204331241000.0,51.0,1749,0.6497
2014-06-18,KOTAKNIFTY,EQ,767.01,707.0,772.0,707.0,760.2,766.63,768.67,7888,606330765000.0,128.0,3464,0.4391
2014-06-19,KOTAKNIFTY,EQ,766.63,770.0,770.0,755.01,756.0,755.53,758.46,6388,484503601999.99994,65.0,3799,0.5947
2014-06-20,KOTAKNIFTY,EQ,755.53,757.5,758.0,754.0,754.0,755.53,756.25,1914,144746100000.0,26.0,1380,0.721
2014-06-23,KOTAKNIFTY,EQ,755.53,754.0,756.75,750.0,755.0,756.09,754.45,1908,143948820000.0,50.0,1681,0.881
2014-06-24,KOTAKNIFTY,EQ,756.09,760.0,764.0,760.0,762.0,761.02,761.31,6517,496144500000.0,41.0,5116,0.785
2014-06-25,KOTAKNIFTY,EQ,761.02,761.5,762.0,760.5,761.5,761.5,761.43,316,24061100000.0,20.0,96,0.3038
2014-06-26,KOTAKNIFTY,EQ,761.5,764.9,764.9,755.5,755.5,755.63,757.82,1326,100486895000.0,31.0,915,0.6900000000000001
2014-06-27,KOTAKNIFTY,EQ,755.63,760.0,760.0,756.75,756.75,756.78,757.74,1681,127376155000.0,29.0,131,0.0779
2014-06-30,KOTAKNIFTY,EQ,756.78,760.5,766.5,760.5,766.0,766.14,764.8,681,52082800000.0,47.0,313,0.4596
2014-07-01,KOTAKNIFTY,EQ,766.14,769.5,769.5,767.75,767.75,767.76,768.35,1432,110027150000.0,35.0,889,0.6208
2014-07-02,KOTAKNIFTY,EQ,767.76,770.0,779.8,770.0,777.0,776.5,775.8,3166,245618545000.00003,53.0,1107,0.3497
2014-07-03,KOTAKNIFTY,EQ,776.5,775.0,781.0,775.0,777.75,777.66,778.58,3789,295003690000.0,58.0,1085,0.2864
2014-07-04,KOTAKNIFTY,EQ,777.66,778.0,778.25,773.25,776.5,776.21,775.07,4341,336456375000.0,61.0,2648,0.61
2014-07-07,KOTAKNIFTY,EQ,776.21,782.75,788.25,781.5,788.25,787.86,787.33,34081,2683310225000.0,98.0,31182,0.9148999999999999
2014-07-08,KOTAKNIFTY,EQ,787.86,787.0,787.9,765.1,767.0,770.52,778.06,6235,485121338999.99994,112.0,1774,0.2845
2014-07-09,KOTAKNIFTY,EQ,770.52,772.0,772.0,763.0,765.0,765.31,767.72,5741,440749990000.00006,96.0,392,0.0683
2014-07-10,KOTAKNIFTY,EQ,765.31,766.0,784.15,759.0,761.5,763.43,769.12,38463,2958282511000.0,152.0,32726,0.8508
2014-07-11,KOTAKNIFTY,EQ,763.43,764.0,766.0,753.5,754.0,755.68,760.22,2522,191727745000.0,77.0,445,0.1764
2014-07-14,KOTAKNIFTY,EQ,755.68,754.0,754.4,749.5,751.75,751.6,751.4,6170,463616595000.0,109.0,953,0.1545
2014-07-15,KOTAKNIFTY,EQ,751.6,756.75,759.6,753.0,757.25,758.14,754.53,10503,792485835000.0,82.0,490,0.0467
2014-07-16,KOTAKNIFTY,EQ,758.14,761.75,770.0,760.0,767.7,766.24,762.15,11042,841568560000.0,97.0,7507,0.6799
2014-07-17,KOTAKNIFTY,EQ,766.24,770.0,772.0,768.0,770.0,770.35,769.94,5223,402139625000.0,76.0,2442,0.4675
2014-07-18,KOTAKNIFTY,EQ,770.35,760.0,774.5,755.0,771.5,772.53,770.32,11235,865459000000.0,132.0,2723,0.24239999999999998
2014-07-21,KOTAKNIFTY,EQ,772.53,778.0,778.25,775.5,775.5,775.83,777.74,3290,255874870000.00003,58.0,2448,0.7441
2014-07-22,KOTAKNIFTY,EQ,775.83,778.0,785.0,778.0,785.0,783.41,781.03,4127,322329460000.0,58.0,729,0.1766
2014-07-23,KOTAKNIFTY,EQ,783.41,787.5,788.0,784.5,787.5,787.15,786.33,2281,179362785000.0,66.0,738,0.3235
2014-07-24,KOTAKNIFTY,EQ,787.15,788.9,791.0,786.5,790.0,790.21,788.47,4373,344798655000.0,77.0,1405,0.32130000000000003
2014-07-25,KOTAKNIFTY,EQ,790.21,790.0,790.0,782.01,788.5,788.51,786.8,43244,3402433822000.0,96.0,32095,0.7422
2014-07-28,KOTAKNIFTY,EQ,788.51,780.0,794.9,776.0,782.2,781.97,783.22,3197,250394650000.0,110.0,1599,0.5002000000000001
2014-07-30,KOTAKNIFTY,EQ,781.97,782.0,790.0,782.0,790.0,789.11,785.14,2923,229496050000.0,69.0,883,0.30210000000000004
2014-07-31,KOTAKNIFTY,EQ,789.11,788.75,792.5,782.6,783.2,788.04,789.78,21600,1705921275000.0,132.0,20352,0.9422
2014-08-01,KOTAKNIFTY,EQ,788.04,778.0,781.6,772.0,772.0,772.0,776.63,3719,288829105000.0,76.0,1839,0.49450000000000005
2014-08-04,KOTAKNIFTY,EQ,772.0,774.5,780.0,773.25,778.5,777.78,774.82,5478,424448175000.0,79.0,4036,0.7368000000000001
2014-08-05,KOTAKNIFTY,EQ,777.78,779.75,783.5,774.0,781.0,782.02,778.09,10322,803142105000.0,104.0,814,0.0789
2014-08-06,KOTAKNIFTY,EQ,782.02,780.0,782.5,770.0,772.5,772.95,777.24,11736,912172732000.0,126.0,6333,0.5396
2014-08-07,KOTAKNIFTY,EQ,772.95,773.0,775.0,767.25,770.9,770.0,771.79,17055,1316294934000.0,176.0,714,0.04190000000000001
2014-08-08,KOTAKNIFTY,EQ,770.0,764.5,764.5,762.5,763.5,763.78,763.4,7569,577814784000.0,98.0,4658,0.6154000000000001
2014-08-11,KOTAKNIFTY,EQ,763.78,764.0,773.25,764.0,771.5,771.57,770.03,11382,876446350000.0,128.0,587,0.0516
2014-08-12,KOTAKNIFTY,EQ,771.57,774.5,782.5,773.5,780.0,780.1,777.44,6538,508290661000.00006,90.0,564,0.08630000000000002
2014-08-13,KOTAKNIFTY,EQ,780.1,780.0,782.0,778.0,780.1,781.59,780.12,13107,1022498192000.0,98.0,124,0.0095
2014-08-14,KOTAKNIFTY,EQ,781.59,782.0,788.5,782.0,787.5,787.5,786.54,2722,214096970000.00003,53.0,1368,0.5025999999999999
2014-08-18,KOTAKNIFTY,EQ,787.5,790.0,794.0,787.5,793.0,793.09,791.42,5490,434489565000.00006,81.0,3907,0.7117
2014-08-19,KOTAKNIFTY,EQ,793.09,797.0,799.0,796.25,797.5,797.59,797.9,6099,486637025000.0,71.0,1858,0.30460000000000004
2014-08-20,KOTAKNIFTY,EQ,797.59,797.0,798.0,795.25,796.5,796.62,796.41,3922,312350725000.0,45.0,3065,0.7815000000000001
2014-08-21,KOTAKNIFTY,EQ,796.62,795.0,801.0,790.15,799.0,799.0,797.1,18731,1493046680000.0,147.0,12594,0.6724
2014-08-22,KOTAKNIFTY,EQ,799.0,792.5,804.8,792.0,799.0,799.09,797.48,6965,555444305000.0,62.0,2915,0.41850000000000004
2014-08-25,KOTAKNIFTY,EQ,799.09,803.6,806.5,800.5,801.0,803.01,804.95,18275,1471049176000.0,98.0,12821,0.7016
2014-08-26,KOTAKNIFTY,EQ,803.01,799.0,805.0,797.5,799.5,799.33,801.35,12763,1022765725000.0,71.0,9508,0.745
2014-08-27,KOTAKNIFTY,EQ,799.33,804.0,804.5,802.0,803.0,803.0,802.91,1170,93940980000.0,35.0,253,0.2162
2014-08-28,KOTAKNIFTY,EQ,803.0,805.0,805.75,803.5,805.05,804.56,804.73,2592,208585945000.0,38.0,413,0.1593
2014-09-01,KOTAKNIFTY,EQ,804.56,804.0,813.85,804.0,813.0,812.95,810.56,5711,462911872000.0,92.0,3267,0.5721
2014-09-02,KOTAKNIFTY,EQ,812.95,813.5,816.5,813.0,815.61,815.61,814.73,15594,1270494436000.0,73.0,7993,0.5126
2014-09-03,KOTAKNIFTY,EQ,815.61,817.5,821.0,816.5,818.0,818.25,818.39,69006,5647349553000.0,102.0,66818,0.9683
2014-09-04,KOTAKNIFTY,EQ,818.25,822.0,822.0,812.1,818.0,818.05,816.2,6917,564564455000.0,89.0,5361,0.775
2014-09-05,KOTAKNIFTY,EQ,818.05,818.01,819.0,813.01,816.0,816.46,815.07,8826,719376401000.0,83.0,1841,0.2086
2014-09-08,KOTAKNIFTY,EQ,816.46,821.0,824.0,820.0,823.15,823.68,821.41,4852,398545975000.0,74.0,2694,0.5552
2014-09-09,KOTAKNIFTY,EQ,823.68,822.5,824.0,821.0,823.0,823.05,822.95,4961,408267717000.0,57.0,3659,0.7376
2014-09-10,KOTAKNIFTY,EQ,823.05,820.0,821.0,818.0,820.0,819.37,819.65,1171,95981077000.0,53.0,516,0.44060000000000005
2014-09-11,KOTAKNIFTY,EQ,819.37,820.0,821.0,815.0,818.5,819.95,818.23,4068,332854484000.0,70.0,2902,0.7134
2014-09-12,KOTAKNIFTY,EQ,819.95,820.0,820.5,815.0,820.0,819.71,817.37,3434,280683645000.0,53.0,900,0.2621
2014-09-15,KOTAKNIFTY,EQ,819.71,819.0,819.0,813.0,814.0,813.81,814.53,1906,155248745000.0,74.0,1109,0.5818
2014-09-16,KOTAKNIFTY,EQ,813.81,813.0,814.0,804.5,806.5,804.89,809.8,3547,287236455000.0,78.0,1223,0.3448
2014-09-17,KOTAKNIFTY,EQ,804.89,807.75,809.5,805.0,808.5,808.8,806.58,3012,242940458000.0,71.0,240,0.0797
2014-09-18,KOTAKNIFTY,EQ,808.8,806.95,823.99,806.95,823.95,820.89,815.05,4815,392444764000.0,95.0,641,0.1331
2014-09-19,KOTAKNIFTY,EQ,820.89,821.0,827.5,819.15,819.2,821.79,823.6,3296,271459870000.00003,79.0,180,0.0546
2014-09-22,KOTAKNIFTY,EQ,821.79,819.5,824.5,817.5,823.0,822.43,821.16,1904,156349205000.0,71.0,805,0.4228
2014-09-23,KOTAKNIFTY,EQ,822.43,824.0,825.0,810.5,810.5,812.32,819.49,3003,246094140000.0,70.0,356,0.1185
2014-09-24,KOTAKNIFTY,EQ,812.32,812.0,816.0,808.4,812.0,812.01,812.72,3801,308913255000.0,70.0,1026,0.2699
2014-09-25,KOTAKNIFTY,EQ,812.01,812.0,812.0,801.3,802.05,802.77,805.98,2499,201415356000.0,81.0,1019,0.4078
2014-09-26,KOTAKNIFTY,EQ,802.77,802.77,814.4,798.0,811.0,809.67,803.09,3441,276344375000.0,104.0,1363,0.3961
2014-09-29,KOTAKNIFTY,EQ,809.67,809.0,811.78,803.0,805.5,804.07,805.63,3860,310972486000.0,94.0,373,0.0966
2014-09-30,KOTAKNIFTY,EQ,804.07,806.0,814.0,802.5,809.0,807.65,807.7,20632,1666437315000.0,134.0,1244,0.060300000000000006
2014-10-01,KOTAKNIFTY,EQ,807.65,807.0,808.5,805.55,808.5,808.02,807.12,752,60695675000.0,38.0,51,0.0678
2014-10-07,KOTAKNIFTY,EQ,808.02,805.0,815.0,794.55,795.0,796.38,799.59,3972,317597765000.0,140.0,1227,0.3089
2014-10-08,KOTAKNIFTY,EQ,796.38,795.0,796.95,792.5,794.1,795.12,794.54,4943,392740853000.0,111.0,518,0.1048
2014-10-09,KOTAKNIFTY,EQ,795.12,802.0,806.0,802.0,805.0,805.05,804.21,3552,285657058000.0,49.0,132,0.037200000000000004
2014-10-10,KOTAKNIFTY,EQ,805.05,799.5,805.5,796.0,799.5,798.03,800.49,13499,1080576300000.0,151.0,731,0.0542
2014-10-13,KOTAKNIFTY,EQ,798.03,795.0,802.0,793.0,794.5,799.06,798.35,10530,840662889000.0,169.0,6201,0.5889
2014-10-14,KOTAKNIFTY,EQ,799.06,799.95,800.0,792.2,798.0,796.73,795.6,7133,567504081000.0,128.0,5345,0.7493000000000001
2014-10-16,KOTAKNIFTY,EQ,796.73,795.0,799.0,787.0,789.5,787.11,792.64,8724,691496498000.0,158.0,6794,0.7787999999999999
2014-10-17,KOTAKNIFTY,EQ,787.11,787.0,794.0,787.0,787.25,788.57,789.8,9835,776767560000.0,109.0,7945,0.8078000000000001
2014-10-20,KOTAKNIFTY,EQ,788.57,790.0,801.37,790.0,801.0,799.97,797.19,47728,3804851476000.0,445.0,23496,0.49229999999999996
2014-10-21,KOTAKNIFTY,EQ,799.97,801.0,818.0,800.0,809.99,807.77,805.07,88376,7114844477000.0,1378.0,71858,0.8131
2014-10-22,KOTAKNIFTY,EQ,807.77,813.0,814.0,810.0,810.5,812.94,812.0,24337,1976163036000.0,288.0,21518,0.8842
2014-10-23,KOTAKNIFTY,EQ,812.94,815.0,818.0,812.0,817.0,817.18,816.4,6935,566175935000.0,223.0,6840,0.9863
2014-10-27,KOTAKNIFTY,EQ,817.18,817.0,818.96,812.0,812.0,813.7,815.8,20507,1672952774000.0,233.0,17804,0.8682
2014-10-28,KOTAKNIFTY,EQ,813.7,816.0,817.0,813.0,816.0,816.09,814.84,14510,1182330150000.0,167.0,13446,0.9267000000000001
2014-10-29,KOTAKNIFTY,EQ,816.09,819.45,822.0,815.25,822.0,821.51,816.14,134303,10960986149000.0,390.0,104757,0.78
2014-10-30,KOTAKNIFTY,EQ,821.51,821.05,829.2,820.05,829.0,826.71,826.55,14371,1187828663000.0,239.0,8899,0.6192000000000001
2014-10-31,KOTAKNIFTY,EQ,826.71,830.0,880.0,830.0,845.0,850.26,842.81,37697,3177133584000.0,470.0,27796,0.7373999999999999
2014-11-03,KOTAKNIFTY,EQ,850.26,841.8,846.5,841.8,844.5,844.73,844.97,4129,348889669000.0,120.0,1083,0.26230000000000003
2014-11-05,KOTAKNIFTY,EQ,844.73,851.4,851.4,844.55,845.5,847.0,847.34,5751,487304759999.99994,130.0,1011,0.17579999999999998
2014-11-07,KOTAKNIFTY,EQ,847.0,855.0,855.0,840.0,846.5,846.06,844.29,3062,258520715000.0,85.0,877,0.2864
2014-11-10,KOTAKNIFTY,EQ,846.06,845.5,848.0,842.0,847.5,846.58,845.09,13834,1169094764000.0,168.0,649,0.046900000000000004
2014-11-11,KOTAKNIFTY,EQ,846.58,825.0,848.5,825.0,846.05,846.91,845.77,11855,1002659044999.9999,135.0,787,0.0664
2014-11-12,KOTAKNIFTY,EQ,846.91,850.0,853.0,847.0,847.0,847.74,849.45,3477,295354855000.0,99.0,1768,0.5085000000000001
2014-11-13,KOTAKNIFTY,EQ,847.74,853.5,853.5,844.1,848.0,847.11,849.57,9610,816435961000.0,140.0,2279,0.2371
2014-11-14,KOTAKNIFTY,EQ,847.11,849.25,850.0,846.05,849.0,848.75,848.76,6744,572404860000.0,67.0,4813,0.7137000000000001
2014-11-17,KOTAKNIFTY,EQ,848.75,862.75,862.75,845.55,853.45,853.07,850.52,12653,1076157996000.0001,138.0,3646,0.2882
